index,mean_abs,variance,std,rms,energy,skewness,kurtosis,peak,papr,fft_peak,dominant_bin,spectral_centroid,spectral_bandwidth,spectral_entropy,spectral_flatness,psd_max,psd_mean,autocorr_peak,cov_trace,max_eigenvalue,eigenvalue_ratio
58,0.8887837517300364,0.22014540674443495,0.4691965544890914,1.005028339940598,1.0100819640837542,0.6629446324132667,0.450190784693441,2.8405954645300597,7.988443393720167,94.40409559546815,-261,-0.005119037156572531,0.2877997273648448,7.89602376956075,0.9255696604045437,2.155743448434753,1.0050216579812938,0.05427754901844256,8.082592866894927,1.2008757518767692,1.3486077556139322
59,0.8840846497058417,0.21738151418713947,0.466241905224251,0.9994934627263152,0.9989871820326401,0.6909806583799997,0.5037875453817984,2.8423015049038383,8.086868370355706,101.35447870853857,409,-0.0056443731489162164,0.2890843629248419,7.906492432986781,0.9329117159824273,2.1114875254360896,0.9771783941377596,0.042518309126130895,7.970159216350753,1.076419354753233,1.2526838626920545
60,0.9069504786870024,0.21696362508633502,0.4657935434141772,1.019569907302544,1.039522795876918,0.6207976685439837,0.4215330375092332,3.312163817076311,10.553331966024428,96.44402927626466,128,0.0006638370450742085,0.288428917169992,7.880249036192369,0.9176747679141755,2.8008082411998574,1.0231817450482752,0.06571843285688345,8.297880193971485,1.1670006585565125,1.2203127960820954
61,0.9081150853405646,0.22714833771705695,0.4766008159005364,1.025583417348466,1.0518213459401577,0.5767854343749735,0.0427766272721084,2.736811378730099,7.1211109677988675,91.16651319025837,34,-0.0009350064726765318,0.2850808182312121,7.888658859075056,0.9242911373605851,2.600375021873504,1.0677391777750085,0.07340767758495438,8.41742070389308,1.1582144803124634,1.2445556167704765
62,0.8663436319072209,0.21625264621266976,0.46502972616024213,0.9832618851348119,0.9668039347588641,0.6387912155889972,0.24376852991442632,2.745327954553978,7.7956091272296435,85.07100972738462,432,0.00245100256722612,0.289563183186013,7.895247338829935,0.9247866134554031,2.1942500877620614,0.9580870397532928,0.05664147320757428,7.715762956864051,1.0685045537281388,1.249539982906301
63,0.884764665567996,0.21553325995431574,0.4642555976553387,0.9991705426962724,0.9983417733919635,0.6464384374112094,0.2041014117838591,2.914093647847309,8.506046741451406,91.51025220420883,-290,-0.008849272363496159,0.28741515052968164,7.888180136765242,0.9218016741860834,2.843569313743086,0.9854639405496441,0.07615114345633452,7.989229862409492,1.1700729069099343,1.3275920258020626
64,0.8902817130782643,0.22432596810738553,0.47363062412325657,1.0084282308369565,1.0169274967489543,0.6956292876648602,0.2341319804216,2.583926560012776,6.565538338650255,88.35455623233422,420,-0.006329193613364157,0.2849339392852389,7.891576623055815,0.925204485706819,2.411996424902795,1.0046759059817858,0.07432918520406834,8.10089622380479,1.1857708654976418,1.4083753781918955
65,0.8927208167132956,0.1928816466966221,0.43918293078923515,0.9949030622577637,0.9898321032898756,0.5132022724651232,0.0748218928635822,2.47334120840806,6.180256947487343,80.0611563446863,91,0.0031659030923701773,0.2916155830315016,7.902935494387695,0.9324523683229038,2.193297120557948,0.98824108305572,0.10198695834135943,7.881422008027287,1.0909878392823942,1.2797884089378706
66,0.9070956001060749,0.20361786385944453,0.4512403615141763,1.0131338961811733,1.0264402915912447,0.608163582108442,0.8876980154500629,3.3760672432224226,11.104230927138287,91.06980872144861,286,0.0032196298214962494,0.28833114362801476,7.911907264630901,0.9396740214229845,2.735493236685921,1.037494163688312,0.063753998600174,8.222785447333418,1.1383431470521828,1.2915733178968265
67,0.9022135906555351,0.22154736326680277,0.4706881805046763,1.0176132499286537,1.0355367264303563,0.6649814276637743,0.36113655611053774,2.5878571772247474,6.467182282170431,94.1418560428239,-262,-0.003298071451049999,0.28649522149739504,7.886342166556997,0.9202053289611484,2.7058955051923386,1.0535746131127781,0.07551675582493762,8.26562099453945,1.1982354930512726,1.2831566088959252
68,0.9019281035772971,0.21178385602875288,0.4601998001181149,1.012550324700601,1.0252581600512924,0.6137808550442129,0.29892695275642955,2.7774985688257137,7.5244446719989195,94.01151075675025,-342,-0.005236492256629089,0.2865643922094129,7.877483533326606,0.9087379189683237,2.386768469263548,1.0318780229874642,0.04719532874923278,8.201277589202984,1.1430999627077805,1.3040970816510444
69,0.9025093826245407,0.22389243416394689,0.47317273184741626,1.01902680037832,1.0384156198892764,0.6236043184834003,-0.03261164847751452,2.672050550808953,6.875719133378269,86.59370526077466,451,-0.003487838115191797,0.28565825840381254,7.870275910175138,0.9090169437272773,2.3485709740163694,1.0343314582708443,0.06639604424838991,8.284919171285054,1.2114043017567053,1.3269770051834593
70,0.8641952119271381,0.22280972953003536,0.4720272550711827,0.9847045718629657,0.9696430938478264,0.6650817258443006,0.07410012034323721,2.473574108152075,6.3101247328372745,100.85507531111166,-50,0.00125842400423538,0.29141411372332854,7.878997593764494,0.9154523933809341,2.3821767379557546,0.9799253205124512,0.08160545658544308,7.745194744085502,1.1420195379726492,1.4392102777092535
71,0.9019871669658326,0.22030218852506903,0.4693635994887855,1.0168003923563944,1.0338830378961177,0.6740205636990698,0.41050143039201137,2.7738767072098,7.442226736257526,87.11514584505798,196,-0.0007366890557312863,0.2906450059143426,7.91016174901563,0.9337914327284494,2.421527364737008,1.0147614275170929,0.06034844928939181,8.283975109280796,1.1681829837393778,1.265700944886869
72,0.8850910321940957,0.22245359926178823,0.47164986935415154,1.0029156168552757,1.005839734532198,0.6255729240654945,0.17977402554155875,2.6853733711936756,7.169362966221212,95.86140867278745,5,0.0021701324196230242,0.28417300839624315,7.907232373684285,0.9375005519495655,2.4255359541442925,1.007300068819192,0.08477358762258712,8.05357842641728,1.155344491360658,1.3031187946256795
73,0.872292639259832,0.20847327927193626,0.4565887419461153,0.9845647402679112,0.9693677277788195,0.6048537658004994,-7.0575361474922715e-06,2.491317681064844,6.402795977334293,85.85949578960367,153,0.0010660905626132485,0.2869927953002082,7.893112220752327,0.9261958751641369,2.1532856043291235,0.9522117382556676,0.07131597882263384,7.745174310786384,1.064742819277928,1.2479566195669465
